,order,question_raw,question_theme,question_coded,response,question_text,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type,year
2188,25.4,Q20583889.4,Diet and Lifestyle,pa_barriers_pollution,No,air pollution,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,air pollution,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,Walk/cycle less due to pollution,NA,0,Multiple Select,2023
2189,25.5,Q20583889.5,Diet and Lifestyle,pa_barriers_distance,Yes,distance,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,distance,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,TRUE,Barriers to walking/cycling more,Walk/cycle less due to distance,NA,0,Multiple Select,2023
2190,25.5,Q20583889.5,Diet and Lifestyle,pa_barriers_distance,No,distance,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,distance,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,Walk/cycle less due to distance,NA,0,Multiple Select,2023
2191,25.6,Q20583889.6,Diet and Lifestyle,pa_barriers_fitness,Yes,lack of fitness,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,lack of fitness,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,TRUE,Barriers to walking/cycling more,Walk/cycle less due to lack of fitness,NA,0,Multiple Select,2023
2192,25.6,Q20583889.6,Diet and Lifestyle,pa_barriers_fitness,No,lack of fitness,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,lack of fitness,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,Walk/cycle less due to lack of fitness,NA,0,Multiple Select,2023
2193,25.7,Q20583889.7,Diet and Lifestyle,pa_barriers_bikecost,Yes,the cost of bikes,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,cost of bikes,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,TRUE,Barriers to walking/cycling more,Walk/cycle less due to bike costs,NA,0,Multiple Select,2023
2194,25.7,Q20583889.7,Diet and Lifestyle,pa_barriers_bikecost,No,the cost of bikes,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,cost of bikes,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,Walk/cycle less due to bike costs,NA,0,Multiple Select,2023
2195,25.8,Q20583889.8,Diet and Lifestyle,pa_barriers_weather,Yes,the weather,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,weather,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,TRUE,Barriers to walking/cycling more,Walk/cycle less due to weather,NA,0,Multiple Select,2023
2196,25.8,Q20583889.8,Diet and Lifestyle,pa_barriers_weather,No,the weather,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,weather,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,Walk/cycle less due to weather,NA,0,Multiple Select,2023
2197,25.9,Q20583889.9,Diet and Lifestyle,pa_barriers_fearlost,Yes,the fear of getting lost,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,fear of getting lost,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,TRUE,Barriers to walking/cycling more,Walk/cycle less due to fear of getting lost,NA,0,Multiple Select,2023
2198,25.9,Q20583889.9,Diet and Lifestyle,pa_barriers_fearlost,No,the fear of getting lost,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,fear of getting lost,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,Walk/cycle less due to fear of getting lost,NA,0,Multiple Select,2023
2199,25.91,Q20583889.10,Diet and Lifestyle,pa_barriers_want,Yes,personal preference,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,personal preference,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,TRUE,Barriers to walking/cycling more,Walk/cycle less because they don't want to,NA,0,Multiple Select,2023
2200,25.91,Q20583889.10,Diet and Lifestyle,pa_barriers_want,No,personal preference,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,personal preference,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,Walk/cycle less because they don't want to,NA,0,Multiple Select,2023
2201,25.92,Q20583889.11,Diet and Lifestyle,pa_barriers_other,Yes,other reasons,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,other,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,NA,NA,0,Multiple Select,2023
2202,25.92,Q20583889.11,Diet and Lifestyle,pa_barriers_other,No,other reasons,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if <b>%s</b> prevented them from actively travelling more was %s %s students (%s).,What prevents you from actively travelling (walking or cycling) more than you do now?,other,FALSE,TRUE,pa_barriers,What prevents you from actively travelling (walking or cycling) more than you do now?,FALSE,Barriers to walking/cycling more,NA,NA,0,Multiple Select,2023
2203,26,Q8978221,Smoking and Vaping,smoke_parents,No,parents or carers smoke around them,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Do your parents/carers smoke cigarettes around you?,parents/carers smoke cigarettes around you,FALSE,TRUE,smoke,Do others smoke around you?,FALSE,Second-hand smoking,NA,NA,2,Grid,2023
2204,26,Q8978221,Smoking and Vaping,smoke_parents,Yes,parents or carers smoke around them,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Do your parents/carers smoke cigarettes around you?,parents/carers smoke cigarettes around you,FALSE,TRUE,smoke,Do others smoke around you?,TRUE,Second-hand smoking,Parents/carers smoke around them,NA,2,Grid,2023
2205,26.2,Q8978221.2,Smoking and Vaping,smoke_home,No,someone at home smokes when they are in the room,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Does anyone at home smoke when you are in the room?,people at home smoke when you are in the room,FALSE,TRUE,smoke,Do others smoke around you?,FALSE,Second-hand smoking,NA,NA,2,Grid,2023
2206,26.2,Q8978221.2,Smoking and Vaping,smoke_home,Yes,someone at home smokes when they are in the room,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Does anyone at home smoke when you are in the room?,people at home smoke when you are in the room,FALSE,TRUE,smoke,Do others smoke around you?,TRUE,Second-hand smoking,People at home smokes in the same room as them,NA,2,Grid,2023
2207,26.3,Q8978221.3,Smoking and Vaping,smoke_car,No,someone smokes in a car when they are in it,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Does anyone smoke in a car when you are in it?,people smoke in a car when you are in it,FALSE,TRUE,smoke,Do others smoke around you?,FALSE,Second-hand smoking,NA,NA,2,Grid,2023
2208,26.3,Q8978221.3,Smoking and Vaping,smoke_car,Yes,someone smokes in a car when they are in it,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Does anyone smoke in a car when you are in it?,people smoke in a car when you are in it,FALSE,TRUE,smoke,Do others smoke around you?,TRUE,Second-hand smoking,People smoke in the car when they are in it,NA,2,Grid,2023
2209,27,Q8978222,Smoking and Vaping,smoke_ever,I have never smoked,the statement that best describes them regarding smoking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,NA,FALSE,FALSE,smoke_ever,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,FALSE,Smoking,NA,NA,2,Lengthy,2023
2210,27,Q8978222,Smoking and Vaping,smoke_ever,I have tried smoking once or twice,the statement that best describes them regarding smoking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,NA,FALSE,FALSE,smoke_ever,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,FALSE,Smoking,NA,NA,2,Lengthy,2023
2211,27,Q8978222,Smoking and Vaping,smoke_ever,"I used to smoke, but I dont now",the statement that best describes them regarding smoking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,NA,FALSE,FALSE,smoke_ever,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,FALSE,Smoking,NA,NA,2,Lengthy,2023
2212,27,Q8978222,Smoking and Vaping,smoke_ever,I smoke occasionally (less than 1 cigarette a week),the statement that best describes them regarding smoking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,NA,FALSE,FALSE,smoke_ever,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,TRUE,Smoking,Smokes occasionally (less than 1 cigarette a week),NA,2,Lengthy,2023
2213,27,Q8978222,Smoking and Vaping,smoke_ever,I smoke regularly (once a week or more),the statement that best describes them regarding smoking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked about <b>%s</b> was %s %s students (%s).,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,NA,FALSE,FALSE,smoke_ever,Thinking about smoking (excluding vaping / e-cigarettes) which of the following best describes you?,TRUE,Smoking,Smokes regularly (once a week or more),RAG - Low is good,2,Lengthy,2023
2214,28,Q9512985,Smoking and Vaping,vaping,I have never vaped,the statement that best describes them regarding vaping/e-cigarettes,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked to choose <b>%s</b> was %s %s students (%s).,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",NA,FALSE,FALSE,vaping,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",FALSE,Vaping/e-cigarettes,NA,NA,0,Lengthy,2023
2215,28,Q9512985,Smoking and Vaping,vaping,I have vaped once or twice,the statement that best describes them regarding vaping/e-cigarettes,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked to choose <b>%s</b> was %s %s students (%s).,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",NA,FALSE,FALSE,vaping,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",FALSE,Vaping/e-cigarettes,NA,NA,0,Lengthy,2023
2216,28,Q9512985,Smoking and Vaping,vaping,"I used to vape, but I dont now",the statement that best describes them regarding vaping/e-cigarettes,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked to choose <b>%s</b> was %s %s students (%s).,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",NA,FALSE,FALSE,vaping,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",FALSE,Vaping/e-cigarettes,NA,NA,0,Lengthy,2023
2217,28,Q9512985,Smoking and Vaping,vaping,I vape occasionally (less than once a week),the statement that best describes them regarding vaping/e-cigarettes,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked to choose <b>%s</b> was %s %s students (%s).,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",NA,FALSE,FALSE,vaping,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",FALSE,Vaping/e-cigarettes,NA,NA,0,Lengthy,2023
2218,28,Q9512985,Smoking and Vaping,vaping,I vape regularly (once a week or more),the statement that best describes them regarding vaping/e-cigarettes,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked to choose <b>%s</b> was %s %s students (%s).,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",NA,FALSE,FALSE,vaping,"Thinking about vaping / e-cigarettes only, which of the following best describes you?",TRUE,Vaping/e-cigarettes,Vapes regularly (once a week or more),NA,0,Lengthy,2023
2219,29,Q9456395,Smoking and Vaping,smoke_reduce,I'd like to reduce the amount I smoke but not stop,if they want to reduce or stop smoking,The proportion of %s students who responded <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop smoking?,NA,FALSE,FALSE,smoke_reduce,Do you want to reduce or stop smoking?,FALSE,Wanting to reduce/stop smoking,NA,NA,2,NA,2023
2220,29,Q9456395,Smoking and Vaping,smoke_reduce,"No, I want to keep smoking",if they want to reduce or stop smoking,The proportion of %s students who responded <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop smoking?,NA,FALSE,FALSE,smoke_reduce,Do you want to reduce or stop smoking?,FALSE,Wanting to reduce/stop smoking,NA,NA,2,NA,2023
2221,29,Q9456395,Smoking and Vaping,smoke_reduce,"Yes, I'd like to stop smoking",if they want to reduce or stop smoking,The proportion of %s students who responded <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop smoking?,NA,FALSE,FALSE,smoke_reduce,Do you want to reduce or stop smoking?,TRUE,Wanting to reduce/stop smoking,Wants to stop smoking,NA,2,NA,2023
2222,30,Q8978224,Smoking and Vaping,buycig_pubbar,Yes,from a pub/bar,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes in a pub/bar,in a pub/bar,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,TRUE,Buying/getting cigarettes,Buys cigarettes from a pub/bar,NA,2,Multiple Select,2023
2223,30,Q8978224,Smoking and Vaping,buycig_pubbar,No,from a pub/bar,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes in a pub/bar,in a pub/bar,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,FALSE,Buying/getting cigarettes,NA,NA,2,Multiple Select,2023
2224,30.2,Q8978224.2,Smoking and Vaping,buycig_supermarket,Yes,from a supermarket,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from a supermarket,from a supermarket,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,TRUE,Buying/getting cigarettes,Buys cigarettes from a supermarket,NA,2,Multiple Select,2023
2225,30.2,Q8978224.2,Smoking and Vaping,buycig_supermarket,No,from a supermarket,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from a supermarket,from a supermarket,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,FALSE,Buying/getting cigarettes,NA,NA,2,Multiple Select,2023
2226,30.3,Q8978224.3,Smoking and Vaping,buycig_smallshop,Yes,from a small shop/off-licence,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from a small shop/off-licence,from a small shop/off-licence,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,TRUE,Buying/getting cigarettes,Buys cigarettes from a small shop/off-licence,NA,2,Multiple Select,2023
2227,30.3,Q8978224.3,Smoking and Vaping,buycig_smallshop,No,from a small shop/off-licence,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from a small shop/off-licence,from a small shop/off-licence,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,FALSE,Buying/getting cigarettes,NA,NA,2,Multiple Select,2023
2228,30.4,Q8978224.4,Smoking and Vaping,buycig_friend,Yes,from a friend or relative,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from a friend or relative,from a friend or relative,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,TRUE,Buying/getting cigarettes,Buys cigarettes from a friend/relative,NA,2,Multiple Select,2023
2229,30.4,Q8978224.4,Smoking and Vaping,buycig_friend,No,from a friend or relative,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from a friend or relative,from a friend or relative,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,FALSE,Buying/getting cigarettes,NA,NA,2,Multiple Select,2023
2230,30.5,Q8978224.5,Smoking and Vaping,buycig_internet,Yes,from the internet,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from the internet,from the internet,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,TRUE,Buying/getting cigarettes,Buys cigarettes from the internet,NA,2,Multiple Select,2023
2231,30.5,Q8978224.5,Smoking and Vaping,buycig_internet,No,from the internet,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from the internet,from the internet,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,FALSE,Buying/getting cigarettes,NA,NA,2,Multiple Select,2023
2232,30.6,Q8978224.6,Smoking and Vaping,buycig_other,Yes,from another place,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from another place,from another place,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,FALSE,Buying/getting cigarettes,NA,NA,2,Multiple Select,2023
2233,30.6,Q8978224.6,Smoking and Vaping,buycig_other,No,from another place,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they bought cigarettes <b>%s</b> was %s %s students (%s).,Usually buys cigarettes from another place,from another place,FALSE,TRUE,buycig,Where do you usually buy/get cigarettes?,FALSE,Buying/getting cigarettes,NA,NA,2,Multiple Select,2023
2234,31,Q9505407,Smoking and Vaping,vaping_reducesmoke,No,have used vaping/ e-cigarettes to reduce smoking,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you used vaping / e-cigarettes to reduce or quit your smoking?,NA,FALSE,FALSE,vaping_reducesmoke,Have you used vaping / e-cigarettes to reduce or quit your smoking?,FALSE,Using vaping to reduce/quit smoking,NA,NA,0,Simple,2023
2235,31,Q9505407,Smoking and Vaping,vaping_reducesmoke,Yes,have used vaping/ e-cigarettes to reduce smoking,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you used vaping / e-cigarettes to reduce or quit your smoking?,NA,FALSE,FALSE,vaping_reducesmoke,Have you used vaping / e-cigarettes to reduce or quit your smoking?,TRUE,Using vaping to reduce/quit smoking,Used vaping to reduce/quit smoking,NA,0,Simple,2023
2236,32,Q20583388,Smoking and Vaping,vape_worry,Very worried,were worried about vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> vaping will damage their health was %s %s students (%s).,Are you worried that vaping will damage your health?,NA,FALSE,FALSE,vape_worry,Are you worried that vaping will damage your health?,TRUE,Worried vaping will damage their health,Very worried vaping will damage their health,NA,0,Simple,2023
2237,32,Q20583388,Smoking and Vaping,vape_worry,A bit worried,were worried about vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> vaping will damage their health was %s %s students (%s).,Are you worried that vaping will damage your health?,NA,FALSE,FALSE,vape_worry,Are you worried that vaping will damage your health?,FALSE,Worried vaping will damage their health,NA,NA,0,Simple,2023
2238,32,Q20583388,Smoking and Vaping,vape_worry,Not very worried,were worried about vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> vaping will damage their health was %s %s students (%s).,Are you worried that vaping will damage your health?,NA,FALSE,FALSE,vape_worry,Are you worried that vaping will damage your health?,FALSE,Worried vaping will damage their health,NA,NA,0,Simple,2023
2239,32,Q20583388,Smoking and Vaping,vape_worry,Not at all worried,were worried about vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> vaping will damage their health was %s %s students (%s).,Are you worried that vaping will damage your health?,NA,FALSE,FALSE,vape_worry,Are you worried that vaping will damage your health?,TRUE,Worried vaping will damage their health,Not worried vaping will damage their health,NA,0,Simple,2023
2240,32,Q20583388,Smoking and Vaping,vape_worry,Don't know/Unsure,were worried about vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> vaping will damage their health was %s %s students (%s).,Are you worried that vaping will damage your health?,NA,FALSE,FALSE,vape_worry,Are you worried that vaping will damage your health?,FALSE,Worried vaping will damage their health,NA,NA,0,Simple,2023
2241,32,Q20583388,Smoking and Vaping,vape_worry,Prefer not to say,were worried about vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> vaping will damage their health was %s %s students (%s).,Are you worried that vaping will damage your health?,NA,FALSE,FALSE,vape_worry,Are you worried that vaping will damage your health?,FALSE,Worried vaping will damage their health,NA,NA,0,Simple,2023
2242,33,Q20583393,Smoking and Vaping,vape_reduce,"Yes, I'd like to stop vaping",they want to reduce or stop vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop vaping?,NA,FALSE,FALSE,vape_reduce,Do you want to reduce or stop vaping?,TRUE,Reduce/stop vaping,Want to stop vaping,NA,0,Simple,2023
2243,33,Q20583393,Smoking and Vaping,vape_reduce,I'd like to reduce the amount I vape but not stop,they want to reduce or stop vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop vaping?,NA,FALSE,FALSE,vape_reduce,Do you want to reduce or stop vaping?,FALSE,Reduce/stop vaping,NA,NA,0,Simple,2023
2244,33,Q20583393,Smoking and Vaping,vape_reduce,"No, I want to keep vaping",they want to reduce or stop vaping,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop vaping?,NA,FALSE,FALSE,vape_reduce,Do you want to reduce or stop vaping?,FALSE,Reduce/stop vaping,NA,NA,0,Simple,2023
2245,34,Q8978226,Alcohol Consumption,alcohol_ever,4 or more times a week,how often they had an alcohol-containing drink in the past three months,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often have you had a drink containing alcohol in the past three months?,NA,FALSE,FALSE,alcohol_ever,How often have you had a drink containing alcohol in the past three months?,TRUE,Drinking alcohol,Drinks 4+ times a week,RAG - Low is good,0,Mental Calculation,2023
2246,34,Q8978226,Alcohol Consumption,alcohol_ever,2-3 times a week,how often they had an alcohol-containing drink in the past three months,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often have you had a drink containing alcohol in the past three months?,NA,FALSE,FALSE,alcohol_ever,How often have you had a drink containing alcohol in the past three months?,FALSE,Drinking alcohol,NA,NA,0,Mental Calculation,2023
2247,34,Q8978226,Alcohol Consumption,alcohol_ever,2-4 times a month,how often they had an alcohol-containing drink in the past three months,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often have you had a drink containing alcohol in the past three months?,NA,FALSE,FALSE,alcohol_ever,How often have you had a drink containing alcohol in the past three months?,FALSE,Drinking alcohol,NA,NA,0,Mental Calculation,2023
2248,34,Q8978226,Alcohol Consumption,alcohol_ever,Monthly or less,how often they had an alcohol-containing drink in the past three months,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often have you had a drink containing alcohol in the past three months?,NA,FALSE,FALSE,alcohol_ever,How often have you had a drink containing alcohol in the past three months?,FALSE,Drinking alcohol,NA,NA,0,Mental Calculation,2023
2249,34,Q8978226,Alcohol Consumption,alcohol_ever,Never,how often they had an alcohol-containing drink in the past three months,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often have you had a drink containing alcohol in the past three months?,NA,FALSE,FALSE,alcohol_ever,How often have you had a drink containing alcohol in the past three months?,FALSE,Drinking alcohol,NA,NA,0,Mental Calculation,2023
2250,35,Q9512168,Alcohol Consumption,alcohol_reduce,Id like to reduce the amount I drink but not stop,want to reduce or stop drinking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop your drinking?,NA,FALSE,FALSE,alcohol_reduce,Do you want to reduce or stop your drinking?,FALSE,Wanting to reduce/stop drinking,NA,NA,0,Lengthy,2023
2251,35,Q9512168,Alcohol Consumption,alcohol_reduce,"No, I want to keep drinking alcohol",want to reduce or stop drinking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop your drinking?,NA,FALSE,FALSE,alcohol_reduce,Do you want to reduce or stop your drinking?,FALSE,Wanting to reduce/stop drinking,NA,NA,0,Lengthy,2023
2252,35,Q9512168,Alcohol Consumption,alcohol_reduce,"Yes, Id like to stop drinking alcohol",want to reduce or stop drinking,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Do you want to reduce or stop your drinking?,NA,FALSE,FALSE,alcohol_reduce,Do you want to reduce or stop your drinking?,TRUE,Wanting to reduce/stop drinking,Wants to stop drinking alcohol,NA,0,Lengthy,2023
2253,36,Q8978228,Alcohol Consumption,alcohol_6more,Daily or almost daily,how often they have six or more drinks on one occasion,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often do you have six or more drinks on one occasion?,NA,FALSE,FALSE,alcohol_6more,How often do you have six or more drinks on one occasion?,TRUE,Binge drinking,Binge drinks daily/almost daily,NA,0,Mental Calculation,2023
2254,36,Q8978228,Alcohol Consumption,alcohol_6more,Weekly,how often they have six or more drinks on one occasion,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,How often do you have six or more drinks on one occasion?,NA,FALSE,FALSE,alcohol_6more,How often do you have six or more drinks on one occasion?,TRUE,Binge drinking,Binge drinks weekly,NA,0,Mental Calculation,2023
